adult_eat_meat_t0,adult_prob_eat_meat_day,adult_std_meat_day,adult_tax_meat_day,current_day,current_week,current_year,elder_eat_meat_t0,elder_prob_eat_meat_day,elder_std_meat_day,elder_tax_meat_day,hight_eat_meat_t0,hight_prob_eat_meat_day,hight_std_meat_day,hight_tax_meat_day,low_eat_meat_t0,low_prob_eat_meat_day,low_std_meat_day,low_tax_meat_day,prob_eat_meat_day,prob_eat_meat_t0,std_meat_day,tax_meat_day,young_eat_meat_t0,young_prob_eat_meat_day,young_std_meat_day,young_tax_meat_day
0.66346752234256,0.60894922495518,51.933670972553,30.636883615002,1,1,2014,0.54787183467804,0.53241208254837,42.689778201466,24.824278050772,0.68204978885035,0.63257629835831,53.346639169607,31.340230200031,0.18667868054271,0.18718248535954,19.438959175178,11.339534006302,0.67337670025377,0.72475225984753,57.098391738513,33.53746676263,0.54579833000474,0.48838009907005,45.107795317507,26.507721798792
0.66346752234256,0.61008440550467,52.011358826292,30.69249412917,2,1,2014,0.54787183467804,0.5253785660142,42.257735199023,24.56685682996,0.68204978885035,0.63012665162153,53.444036265815,31.405726980109,0.18667868054271,0.18902575069385,15.883215391553,9.2618116886458,0.67098763922525,0.72475225984753,56.896972436692,33.428694111986,0.54579833000474,0.48493216163545,44.56942037405,26.215267830795
0.66346752234256,0.60930741705645,52.547661954521,31.010684515372,3,1,2014,0.54787183467804,0.52971715002365,40.788934241381,23.724479815172,0.68204978885035,0.63131767736355,53.336874258751,31.350725667065,0.18667868054271,0.19265477265733,16.696809975265,9.7414794608406,0.67253437013875,0.72475225984753,56.854846271398,33.412357218009,0.54579833000474,0.48772960082413,45.282816662782,26.629521847409
0.66346752234256,0.61330537745055,50.716054185647,29.926008220767,4,1,2014,0.54787183467804,0.53069020055167,42.268062703234,24.580105892053,0.68204978885035,0.63371869231549,52.769681151449,31.006507587085,0.18667868054271,0.19132267948951,14.888273909559,8.6914742351465,0.67491639568749,0.72475225984753,56.111422464591,32.965236226745,0.54579833000474,0.48468878900582,44.849176021508,26.374555343854
0.66346752234256,0.61284276853656,52.187585954611,30.800008659216,5,1,2014,0.54787183467804,0.52816882985781,40.978131761583,23.828218622667,0.68204978885035,0.633255555346,53.31163758249,31.334362985381,0.18667868054271,0.18719858125914,14.381599732971,8.3980616318249,0.67408403085037,0.72475225984753,56.631559495256,33.28100692866,0.54579833000474,0.48666377370396,44.973136142129,26.457934024926
0.66346752234256,0.61445687530704,52.66019407807,31.075103519189,6,1,2014,0.54787183467804,0.52766148316383,42.489918648561,24.707535394714,0.68204978885035,0.63470350792363,54.022575969449,31.744847768079,0.18667868054271,0.18885988699318,17.456263333886,10.18740171981,0.67573030796776,0.72475225984753,57.632145453537,33.859927883969,0.54579833000474,0.49091500207159,45.834909856322,26.941738941015
0.66346752234256,0.60863881511704,51.135845477745,30.166591267045,7,1,2014,0.54787183467804,0.52665105654719,42.697257297448,24.825159266205,0.68204978885035,0.630829072144,53.141254133933,31.220054568292,0.18667868054271,0.18483696667091,16.736556175972,9.7705286938605,0.67136114771593,0.72475225984753,56.654918715245,33.279021560378,0.54579833000474,0.48962789538422,45.498328525928,26.760954949812
0.66346752234256,0.61322089502298,53.234536360398,31.417096305815,8,2,2014,0.54787183467804,0.53119482068101,43.331202084879,25.191982922573,0.68204978885035,0.63436786446362,54.734893583536,32.16266834719,0.18667868054271,0.18518225986875,17.517992457255,10.221338657469,0.67506844995617,0.72475225984753,58.37772043738,34.297062759548,0.54579833000474,0.484841310278,46.242143742515,27.178934531374
0.66346752234256,0.61137117556911,51.979655910085,30.680748097652,9,2,2014,0.54787183467804,0.52781404088509,40.988987185129,23.826858038336,0.68204978885035,0.63257934358923,53.009653204968,31.1604405476,0.18667868054271,0.18645554337801,16.703522259335,9.7594269286624,0.67331799189572,0.72475225984753,56.515332496549,33.216119013819,0.54579833000474,0.48838103399384,45.054139580894,26.528768609549
0.66346752234256,0.61325060565465,51.780116754846,30.550051645991,10,2,2014,0.54787183467804,0.52941850690436,41.214427925169,23.960034248607,0.68204978885035,0.63363700414515,53.31228159711,31.32122291406,0.18667868054271,0.18869265914832,15.779865276114,9.2118588514058,0.67460764323561,0.72475225984753,56.751241505918,33.336616228569,0.54579833000474,0.48565875572968,46.61218899955,27.391614382725
0.66346752234256,0.61449700515926,51.026643381639,30.102744788359,11,2,2014,0.54787183467804,0.52610771548634,41.35422767846,24.052252459484,0.68204978885035,0.63377778796738,52.26462931892,30.709451630292,0.18667868054271,0.18601189131691,15.831973668157,9.2372497030825,0.67452578946521,0.72475225984753,55.66683807764,32.702955524074,0.54579833000474,0.48720539987774,43.091134377797,25.338614162507
0.66346752234256,0.61005126655026,51.511570063386,30.393271628197,12,2,2014,0.54787183467804,0.52654135106031,41.538491692783,24.15859448163,0.68204978885035,0.63096317703526,52.772455839889,31.014141761625,0.18667868054271,0.18638098807672,17.228415678881,10.063906293903,0.67163194328554,0.72475225984753,56.313486239851,33.089984397117,0.54579833000474,0.48631588153674,44.546679287621,26.216381414744
0.66346752234256,0.60908946059796,52.518545414435,30.996245839283,13,2,2014,0.54787183467804,0.52498687225013,39.887646292596,23.192357768192,0.68204978885035,0.63017280034882,52.515108647656,30.866864564948,0.18667868054271,0.18491142230136,17.693555876663,10.325196108638,0.67068541317674,0.72475225984753,56.085612140482,32.959156848313,0.54579833000474,0.48756436497113,42.931569161875,25.23681801906
